transaction_id,customer_id,amount,currency,transaction_type,product_category,transaction_date
00000000-0000-0000-0000-0000000f8a7d,00000000-0000-0000-0000-0000000003c4,1929.85,USD,refund,ML Platform,2023-09-13
00000000-0000-0000-0000-0000000f8a7e,00000000-0000-0000-0000-000000000384,2129.84,CAD,subscription,Support,2023-04-21
00000000-0000-0000-0000-0000000f8a7f,00000000-0000-0000-0000-000000000970,1139.91,GBP,subscription,Security,2023-07-05
00000000-0000-0000-0000-0000000f8a80,00000000-0000-0000-0000-000000000bf1,3853.14,USD,refund,Security,2023-07-28
00000000-0000-0000-0000-0000000f8a81,00000000-0000-0000-0000-000000000e02,100.75,USD,subscription,Data Analytics,2023-02-07
00000000-0000-0000-0000-0000000f8a82,00000000-0000-0000-0000-0000000006ea,1295.13,AUD,refund,API Services,2022-02-03
00000000-0000-0000-0000-0000000f8a83,00000000-0000-0000-0000-000000000a53,2391.94,GBP,refund,Cloud Platform,2023-04-29
00000000-0000-0000-0000-0000000f8a84,00000000-0000-0000-0000-000000001179,1754.79,USD,subscription,Storage,2023-04-29
00000000-0000-0000-0000-0000000f8a85,00000000-0000-0000-0000-00000000069a,1924.58,EUR,subscription,API Services,2022-10-10
00000000-0000-0000-0000-0000000f8a86,00000000-0000-0000-0000-000000000893,3335.46,GBP,subscription,Support,2023-11-06
00000000-0000-0000-0000-0000000f8a87,00000000-0000-0000-0000-000000000be9,343.34,AUD,refund,ML Platform,2023-03-07
00000000-0000-0000-0000-0000000f8a88,00000000-0000-0000-0000-000000001365,4687.95,CAD,purchase,Security,2022-11-21
00000000-0000-0000-0000-0000000f8a89,00000000-0000-0000-0000-000000000825,1008.33,USD,purchase,Compute,2022-04-10
00000000-0000-0000-0000-0000000f8a8a,00000000-0000-0000-0000-000000000b18,4581.1,EUR,refund,ML Platform,2023-07-30
00000000-0000-0000-0000-0000000f8a8b,00000000-0000-0000-0000-000000000431,4723.02,CAD,subscription,Cloud Platform,2022-02-07
00000000-0000-0000-0000-0000000f8a8c,00000000-0000-0000-0000-0000000001bf,3116.84,AUD,purchase,Cloud Platform,2023-02-13
00000000-0000-0000-0000-0000000f8a8d,00000000-0000-0000-0000-000000000d3f,3522.71,USD,subscription,ML Platform,2023-05-10
00000000-0000-0000-0000-0000000f8a8e,00000000-0000-0000-0000-000000000b46,1820.92,GBP,subscription,API Services,2022-03-12
00000000-0000-0000-0000-0000000f8a8f,00000000-0000-0000-0000-000000000fdb,3735.92,USD,purchase,API Services,2022-06-14
00000000-0000-0000-0000-0000000f8a90,00000000-0000-0000-0000-000000000a2e,1174.55,EUR,subscription,Cloud Platform,2023-11-05
00000000-0000-0000-0000-0000000f8a91,00000000-0000-0000-0000-000000000122,698.84,EUR,subscription,Cloud Platform,2022-09-04
00000000-0000-0000-0000-0000000f8a92,00000000-0000-0000-0000-000000001358,1781.5,EUR,refund,Cloud Platform,2023-04-26
00000000-0000-0000-0000-0000000f8a93,00000000-0000-0000-0000-000000001192,1678.67,USD,purchase,Storage,2022-10-19
00000000-0000-0000-0000-0000000f8a94,00000000-0000-0000-0000-000000000a4f,4684.09,EUR,refund,Support,2023-04-07
00000000-0000-0000-0000-0000000f8a95,00000000-0000-0000-0000-0000000010bf,3339.54,EUR,subscription,ML Platform,2023-08-30
00000000-0000-0000-0000-0000000f8a96,00000000-0000-0000-0000-000000001371,1263.74,GBP,refund,Compute,2022-05-24
00000000-0000-0000-0000-0000000f8a97,00000000-0000-0000-0000-0000000005b4,2473.85,USD,purchase,Security,2023-10-05
00000000-0000-0000-0000-0000000f8a98,00000000-0000-0000-0000-00000000115a,4551.42,AUD,refund,API Services,2023-06-22
00000000-0000-0000-0000-0000000f8a99,00000000-0000-0000-0000-000000000f65,2421.43,GBP,refund,Storage,2022-08-01
00000000-0000-0000-0000-0000000f8a9a,00000000-0000-0000-0000-000000000e57,3041.57,AUD,refund,Data Analytics,2022-02-17
00000000-0000-0000-0000-0000000f8a9b,00000000-0000-0000-0000-000000000b3e,249.11,EUR,subscription,Security,2022-12-30
00000000-0000-0000-0000-0000000f8a9c,00000000-0000-0000-0000-000000000717,577.16,AUD,refund,Cloud Platform,2022-04-06
00000000-0000-0000-0000-0000000f8a9d,00000000-0000-0000-0000-000000000587,3682.48,USD,refund,Compute,2022-01-15
00000000-0000-0000-0000-0000000f8a9e,00000000-0000-0000-0000-00000000117e,4628.68,EUR,purchase,Support,2023-05-15
00000000-0000-0000-0000-0000000f8a9f,00000000-0000-0000-0000-000000001178,2195.66,USD,subscription,Cloud Platform,2022-05-30
00000000-0000-0000-0000-0000000f8aa0,00000000-0000-0000-0000-000000000ff4,1558.93,EUR,refund,Compute,2023-05-26
00000000-0000-0000-0000-0000000f8aa1,00000000-0000-0000-0000-000000000ddd,1138.25,AUD,purchase,ML Platform,2022-09-07
00000000-0000-0000-0000-0000000f8aa2,00000000-0000-0000-0000-000000000b2a,3894.69,CAD,subscription,Storage,2022-01-21
00000000-0000-0000-0000-0000000f8aa3,00000000-0000-0000-0000-000000000b6f,4393.77,CAD,refund,API Services,2022-02-20
00000000-0000-0000-0000-0000000f8aa4,00000000-0000-0000-0000-000000000583,1135.67,EUR,refund,Security,2022-08-29
00000000-0000-0000-0000-0000000f8aa5,00000000-0000-0000-0000-000000000402,268.41,GBP,subscription,Compute,2023-04-15
00000000-0000-0000-0000-0000000f8aa6,00000000-0000-0000-0000-000000000c1c,2932.48,EUR,subscription,Data Analytics,2022-12-09
00000000-0000-0000-0000-0000000f8aa7,00000000-0000-0000-0000-0000000011ae,1318.19,GBP,refund,Support,2023-10-27
00000000-0000-0000-0000-0000000f8aa8,00000000-0000-0000-0000-000000000e62,3125.19,USD,purchase,Cloud Platform,2023-03-02
00000000-0000-0000-0000-0000000f8aa9,00000000-0000-0000-0000-000000000b79,985.33,CAD,subscription,Support,2023-12-11
00000000-0000-0000-0000-0000000f8aaa,00000000-0000-0000-0000-000000000623,599.92,GBP,subscription,Cloud Platform,2023-03-10
00000000-0000-0000-0000-0000000f8aab,00000000-0000-0000-0000-000000000ac3,1882.12,AUD,subscription,Storage,2023-02-12
00000000-0000-0000-0000-0000000f8aac,00000000-0000-0000-0000-0000000002fd,3831.57,USD,purchase,Data Analytics,2022-05-09
00000000-0000-0000-0000-0000000f8aad,00000000-0000-0000-0000-0000000011f3,4701.71,USD,refund,ML Platform,2022-12-19
00000000-0000-0000-0000-0000000f8aae,00000000-0000-0000-0000-00000000129b,1064.69,AUD,purchase,ML Platform,2022-05-19
00000000-0000-0000-0000-0000000f8aaf,00000000-0000-0000-0000-000000000044,3127.91,CAD,purchase,Compute,2022-04-02
00000000-0000-0000-0000-0000000f8ab0,00000000-0000-0000-0000-000000000dcc,4036.62,USD,subscription,Compute,2023-07-26
00000000-0000-0000-0000-0000000f8ab1,00000000-0000-0000-0000-000000000908,4325.35,EUR,refund,API Services,2022-05-12
00000000-0000-0000-0000-0000000f8ab2,00000000-0000-0000-0000-000000000e9d,1934.22,EUR,subscription,ML Platform,2022-02-20
00000000-0000-0000-0000-0000000f8ab3,00000000-0000-0000-0000-000000000705,464.98,GBP,subscription,Support,2022-05-12
00000000-0000-0000-0000-0000000f8ab4,00000000-0000-0000-0000-00000000024a,4085.0,EUR,purchase,API Services,2023-08-17
00000000-0000-0000-0000-0000000f8ab5,00000000-0000-0000-0000-000000000505,2648.38,GBP,purchase,Data Analytics,2022-06-15
00000000-0000-0000-0000-0000000f8ab6,00000000-0000-0000-0000-000000000340,4425.77,AUD,subscription,Data Analytics,2022-09-06
00000000-0000-0000-0000-0000000f8ab7,00000000-0000-0000-0000-0000000007f7,3487.17,USD,subscription,Support,2022-07-27
00000000-0000-0000-0000-0000000f8ab8,00000000-0000-0000-0000-000000000691,2883.77,GBP,subscription,ML Platform,2023-07-25
00000000-0000-0000-0000-0000000f8ab9,00000000-0000-0000-0000-000000000094,181.97,GBP,refund,ML Platform,2023-02-26
00000000-0000-0000-0000-0000000f8aba,00000000-0000-0000-0000-000000000af8,663.55,GBP,refund,Support,2023-03-20
00000000-0000-0000-0000-0000000f8abb,00000000-0000-0000-0000-0000000005d7,3405.45,CAD,subscription,API Services,2022-10-11
00000000-0000-0000-0000-0000000f8abc,00000000-0000-0000-0000-000000000434,3358.2,GBP,purchase,API Services,2023-05-14
00000000-0000-0000-0000-0000000f8abd,00000000-0000-0000-0000-0000000012c4,711.87,CAD,refund,API Services,2022-09-24
00000000-0000-0000-0000-0000000f8abe,00000000-0000-0000-0000-0000000004ae,4785.41,GBP,refund,Data Analytics,2022-07-28
00000000-0000-0000-0000-0000000f8abf,00000000-0000-0000-0000-00000000072f,712.61,USD,subscription,Compute,2023-05-05
00000000-0000-0000-0000-0000000f8ac0,00000000-0000-0000-0000-0000000004ec,1988.08,EUR,refund,API Services,2022-06-11
00000000-0000-0000-0000-0000000f8ac1,00000000-0000-0000-0000-0000000007bb,2779.41,AUD,subscription,Security,2022-03-04
00000000-0000-0000-0000-0000000f8ac2,00000000-0000-0000-0000-000000000051,2008.38,CAD,refund,Security,2022-05-28
00000000-0000-0000-0000-0000000f8ac3,00000000-0000-0000-0000-00000000072b,4386.87,USD,subscription,ML Platform,2023-06-27
00000000-0000-0000-0000-0000000f8ac4,00000000-0000-0000-0000-000000001076,2070.73,CAD,subscription,Data Analytics,2023-07-25
00000000-0000-0000-0000-0000000f8ac5,00000000-0000-0000-0000-00000000082c,1145.04,USD,refund,Data Analytics,2022-04-15
00000000-0000-0000-0000-0000000f8ac6,00000000-0000-0000-0000-0000000007e1,3634.24,EUR,purchase,Cloud Platform,2023-04-18
00000000-0000-0000-0000-0000000f8ac7,00000000-0000-0000-0000-000000000b0c,4022.58,GBP,refund,Security,2023-08-04
00000000-0000-0000-0000-0000000f8ac8,00000000-0000-0000-0000-000000000a08,1825.35,CAD,subscription,Security,2023-11-18
00000000-0000-0000-0000-0000000f8ac9,00000000-0000-0000-0000-0000000006b2,3104.11,AUD,purchase,Data Analytics,2022-09-20
00000000-0000-0000-0000-0000000f8aca,00000000-0000-0000-0000-0000000009d1,125.4,EUR,purchase,Cloud Platform,2023-04-28
00000000-0000-0000-0000-0000000f8acb,00000000-0000-0000-0000-000000001314,1600.3,EUR,subscription,Compute,2022-03-09
00000000-0000-0000-0000-0000000f8acc,00000000-0000-0000-0000-000000000937,537.5,EUR,refund,Support,2023-12-21
00000000-0000-0000-0000-0000000f8acd,00000000-0000-0000-0000-0000000009e5,4412.79,CAD,purchase,Storage,2022-03-07
00000000-0000-0000-0000-0000000f8ace,00000000-0000-0000-0000-000000000390,4888.18,GBP,refund,Storage,2023-12-21
00000000-0000-0000-0000-0000000f8acf,00000000-0000-0000-0000-0000000000e7,3801.34,AUD,refund,Security,2023-05-13
00000000-0000-0000-0000-0000000f8ad0,00000000-0000-0000-0000-000000000968,2742.87,AUD,refund,Support,2022-02-12
00000000-0000-0000-0000-0000000f8ad1,00000000-0000-0000-0000-0000000005d8,1826.75,EUR,refund,Compute,2022-03-05
00000000-0000-0000-0000-0000000f8ad2,00000000-0000-0000-0000-000000000e31,4164.42,GBP,subscription,Compute,2023-02-14
00000000-0000-0000-0000-0000000f8ad3,00000000-0000-0000-0000-000000000f72,4059.74,EUR,purchase,ML Platform,2022-11-15
00000000-0000-0000-0000-0000000f8ad4,00000000-0000-0000-0000-00000000040d,1668.25,USD,refund,Data Analytics,2022-08-01
00000000-0000-0000-0000-0000000f8ad5,00000000-0000-0000-0000-000000000629,4551.33,GBP,refund,API Services,2023-01-04
00000000-0000-0000-0000-0000000f8ad6,00000000-0000-0000-0000-0000000006db,3142.07,USD,refund,Cloud Platform,2023-12-26
00000000-0000-0000-0000-0000000f8ad7,00000000-0000-0000-0000-000000000b57,2113.76,CAD,refund,Security,2022-12-14
00000000-0000-0000-0000-0000000f8ad8,00000000-0000-0000-0000-00000000033a,1362.5,USD,purchase,ML Platform,2023-01-05
00000000-0000-0000-0000-0000000f8ad9,00000000-0000-0000-0000-00000000029c,4319.45,EUR,subscription,Storage,2022-12-22
00000000-0000-0000-0000-0000000f8ada,00000000-0000-0000-0000-000000000a22,492.83,USD,refund,API Services,2022-03-26
00000000-0000-0000-0000-0000000f8adb,00000000-0000-0000-0000-000000000fff,4821.16,USD,refund,Support,2023-10-07
00000000-0000-0000-0000-0000000f8adc,00000000-0000-0000-0000-000000000800,296.06,AUD,purchase,Support,2023-01-26
00000000-0000-0000-0000-0000000f8add,00000000-0000-0000-0000-0000000003af,502.21,GBP,refund,ML Platform,2022-06-03
00000000-0000-0000-0000-0000000f8ade,00000000-0000-0000-0000-00000000114a,4136.61,USD,refund,ML Platform,2022-12-13
00000000-0000-0000-0000-0000000f8adf,00000000-0000-0000-0000-000000000846,456.18,CAD,purchase,Cloud Platform,2022-03-08
00000000-0000-0000-0000-0000000f8ae0,00000000-0000-0000-0000-000000001140,238.6,CAD,refund,Security,2023-02-14
00000000-0000-0000-0000-0000000f8ae1,00000000-0000-0000-0000-000000000ce8,314.37,AUD,purchase,Data Analytics,2023-03-15
00000000-0000-0000-0000-0000000f8ae2,00000000-0000-0000-0000-000000000d67,2470.59,USD,refund,Storage,2023-02-06
00000000-0000-0000-0000-0000000f8ae3,00000000-0000-0000-0000-00000000029c,1341.57,CAD,refund,Storage,2023-05-24
00000000-0000-0000-0000-0000000f8ae4,00000000-0000-0000-0000-000000000814,798.58,CAD,purchase,ML Platform,2022-06-10
00000000-0000-0000-0000-0000000f8ae5,00000000-0000-0000-0000-000000000c1a,441.86,EUR,refund,Compute,2022-10-05
00000000-0000-0000-0000-0000000f8ae6,00000000-0000-0000-0000-000000000814,2126.2,EUR,subscription,Cloud Platform,2023-05-21
00000000-0000-0000-0000-0000000f8ae7,00000000-0000-0000-0000-000000000d20,3470.06,EUR,purchase,Cloud Platform,2023-05-02
00000000-0000-0000-0000-0000000f8ae8,00000000-0000-0000-0000-0000000003cb,1012.88,AUD,purchase,Storage,2023-01-29
00000000-0000-0000-0000-0000000f8ae9,00000000-0000-0000-0000-000000000ef5,869.56,GBP,subscription,Compute,2022-04-07
00000000-0000-0000-0000-0000000f8aea,00000000-0000-0000-0000-0000000012fc,4302.14,GBP,subscription,Data Analytics,2022-05-18
00000000-0000-0000-0000-0000000f8aeb,00000000-0000-0000-0000-000000001388,3497.25,CAD,purchase,Compute,2023-05-21
00000000-0000-0000-0000-0000000f8aec,00000000-0000-0000-0000-0000000004ae,3511.04,CAD,purchase,ML Platform,2023-02-02
00000000-0000-0000-0000-0000000f8aed,00000000-0000-0000-0000-00000000077b,2459.3,USD,refund,Compute,2023-02-19
00000000-0000-0000-0000-0000000f8aee,00000000-0000-0000-0000-000000000d88,1692.81,EUR,purchase,API Services,2022-07-04
00000000-0000-0000-0000-0000000f8aef,00000000-0000-0000-0000-00000000062f,4392.49,EUR,refund,Data Analytics,2023-03-15
00000000-0000-0000-0000-0000000f8af0,00000000-0000-0000-0000-0000000008e4,4797.86,AUD,subscription,Cloud Platform,2022-12-20
00000000-0000-0000-0000-0000000f8af1,00000000-0000-0000-0000-00000000129f,3017.52,EUR,refund,Storage,2022-07-14
00000000-0000-0000-0000-0000000f8af2,00000000-0000-0000-0000-0000000000f2,3352.73,EUR,refund,Security,2022-08-04
00000000-0000-0000-0000-0000000f8af3,00000000-0000-0000-0000-0000000004f2,404.57,AUD,purchase,API Services,2022-10-22
00000000-0000-0000-0000-0000000f8af4,00000000-0000-0000-0000-0000000000d5,1380.55,AUD,purchase,Support,2023-05-03
00000000-0000-0000-0000-0000000f8af5,00000000-0000-0000-0000-000000000a5b,1398.52,GBP,purchase,Compute,2022-10-05
00000000-0000-0000-0000-0000000f8af6,00000000-0000-0000-0000-00000000014e,4449.3,EUR,subscription,Compute,2022-07-09
00000000-0000-0000-0000-0000000f8af7,00000000-0000-0000-0000-000000000dcf,1660.73,CAD,refund,Cloud Platform,2022-09-11
00000000-0000-0000-0000-0000000f8af8,00000000-0000-0000-0000-000000000042,2259.5,USD,refund,Cloud Platform,2022-02-12
00000000-0000-0000-0000-0000000f8af9,00000000-0000-0000-0000-000000000976,1053.97,USD,refund,Security,2023-02-13
00000000-0000-0000-0000-0000000f8afa,00000000-0000-0000-0000-0000000011ed,3329.39,USD,refund,Data Analytics,2023-10-03
00000000-0000-0000-0000-0000000f8afb,00000000-0000-0000-0000-00000000091c,4747.71,AUD,purchase,Data Analytics,2022-07-09
00000000-0000-0000-0000-0000000f8afc,00000000-0000-0000-0000-0000000002d0,3052.63,USD,subscription,Data Analytics,2022-05-12
00000000-0000-0000-0000-0000000f8afd,00000000-0000-0000-0000-000000000a82,995.39,CAD,subscription,Support,2023-07-27
00000000-0000-0000-0000-0000000f8afe,00000000-0000-0000-0000-000000000acc,4706.23,USD,refund,Data Analytics,2022-07-25
00000000-0000-0000-0000-0000000f8aff,00000000-0000-0000-0000-000000000c0d,4166.74,USD,refund,API Services,2023-06-29
00000000-0000-0000-0000-0000000f8b00,00000000-0000-0000-0000-000000000d9a,3916.49,CAD,subscription,Security,2023-06-03
00000000-0000-0000-0000-0000000f8b01,00000000-0000-0000-0000-000000000e81,851.11,USD,purchase,Storage,2023-03-19
00000000-0000-0000-0000-0000000f8b02,00000000-0000-0000-0000-000000000fbb,3869.35,EUR,subscription,Storage,2023-04-08
00000000-0000-0000-0000-0000000f8b03,00000000-0000-0000-0000-000000000f2e,2572.63,EUR,purchase,API Services,2022-04-13
00000000-0000-0000-0000-0000000f8b04,00000000-0000-0000-0000-000000000425,1780.42,EUR,refund,Storage,2023-01-20
00000000-0000-0000-0000-0000000f8b05,00000000-0000-0000-0000-000000001028,2844.78,GBP,purchase,Support,2023-07-05
00000000-0000-0000-0000-0000000f8b06,00000000-0000-0000-0000-0000000003d9,3196.93,USD,refund,Security,2022-06-17
00000000-0000-0000-0000-0000000f8b07,00000000-0000-0000-0000-000000000113,1220.27,CAD,refund,Support,2022-06-20
00000000-0000-0000-0000-0000000f8b08,00000000-0000-0000-0000-0000000008b8,3330.9,AUD,refund,API Services,2023-06-02
00000000-0000-0000-0000-0000000f8b09,00000000-0000-0000-0000-000000000c45,3424.6,USD,refund,Data Analytics,2023-12-25
00000000-0000-0000-0000-0000000f8b0a,00000000-0000-0000-0000-000000000067,369.36,AUD,purchase,Storage,2022-02-18
00000000-0000-0000-0000-0000000f8b0b,00000000-0000-0000-0000-00000000009e,2762.22,AUD,purchase,Storage,2023-05-19
00000000-0000-0000-0000-0000000f8b0c,00000000-0000-0000-0000-0000000011d5,1648.65,CAD,purchase,Data Analytics,2022-12-11
00000000-0000-0000-0000-0000000f8b0d,00000000-0000-0000-0000-0000000007a1,3137.88,USD,purchase,Cloud Platform,2023-05-31
00000000-0000-0000-0000-0000000f8b0e,00000000-0000-0000-0000-000000000eb3,1145.44,CAD,purchase,API Services,2022-12-10
00000000-0000-0000-0000-0000000f8b0f,00000000-0000-0000-0000-000000000074,4383.67,USD,refund,Compute,2023-09-24
00000000-0000-0000-0000-0000000f8b10,00000000-0000-0000-0000-000000000ca7,4783.45,GBP,refund,Cloud Platform,2023-05-31
00000000-0000-0000-0000-0000000f8b11,00000000-0000-0000-0000-000000000394,1396.37,CAD,refund,API Services,2022-08-31
00000000-0000-0000-0000-0000000f8b12,00000000-0000-0000-0000-000000000411,539.59,CAD,purchase,Data Analytics,2022-08-08
00000000-0000-0000-0000-0000000f8b13,00000000-0000-0000-0000-00000000028e,2959.97,EUR,refund,Cloud Platform,2023-11-27
00000000-0000-0000-0000-0000000f8b14,00000000-0000-0000-0000-000000000be4,250.28,AUD,subscription,Storage,2023-07-02
00000000-0000-0000-0000-0000000f8b15,00000000-0000-0000-0000-000000001365,1225.3,CAD,refund,Storage,2023-01-31
00000000-0000-0000-0000-0000000f8b16,00000000-0000-0000-0000-000000000fc1,4491.98,USD,refund,Data Analytics,2022-04-18
00000000-0000-0000-0000-0000000f8b17,00000000-0000-0000-0000-0000000007a9,3120.47,EUR,refund,Storage,2022-04-23
00000000-0000-0000-0000-0000000f8b18,00000000-0000-0000-0000-000000000fce,1520.17,CAD,subscription,API Services,2023-10-31
00000000-0000-0000-0000-0000000f8b19,00000000-0000-0000-0000-000000001309,4243.66,AUD,subscription,Data Analytics,2023-06-25
00000000-0000-0000-0000-0000000f8b1a,00000000-0000-0000-0000-000000000eb4,1899.89,USD,purchase,Cloud Platform,2023-02-24
00000000-0000-0000-0000-0000000f8b1b,00000000-0000-0000-0000-000000000590,2206.64,CAD,subscription,Compute,2022-11-14
00000000-0000-0000-0000-0000000f8b1c,00000000-0000-0000-0000-0000000007cc,3844.76,AUD,subscription,API Services,2023-03-18
00000000-0000-0000-0000-0000000f8b1d,00000000-0000-0000-0000-000000000786,4784.73,EUR,subscription,Data Analytics,2022-10-11
00000000-0000-0000-0000-0000000f8b1e,00000000-0000-0000-0000-000000000be4,1790.68,EUR,subscription,Compute,2022-01-23
00000000-0000-0000-0000-0000000f8b1f,00000000-0000-0000-0000-000000000703,4798.79,GBP,subscription,ML Platform,2022-09-24
00000000-0000-0000-0000-0000000f8b20,00000000-0000-0000-0000-000000000dbd,4455.36,EUR,refund,Security,2023-07-01
00000000-0000-0000-0000-0000000f8b21,00000000-0000-0000-0000-000000000b49,1416.24,USD,purchase,Compute,2023-06-03
00000000-0000-0000-0000-0000000f8b22,00000000-0000-0000-0000-000000000cd6,4345.9,USD,subscription,Support,2023-05-28
00000000-0000-0000-0000-0000000f8b23,00000000-0000-0000-0000-000000000c76,1149.48,GBP,subscription,API Services,2023-07-18
00000000-0000-0000-0000-0000000f8b24,00000000-0000-0000-0000-00000000120f,1716.68,GBP,purchase,Support,2023-05-22
00000000-0000-0000-0000-0000000f8b25,00000000-0000-0000-0000-0000000010c9,1151.27,USD,subscription,Data Analytics,2022-07-27
00000000-0000-0000-0000-0000000f8b26,00000000-0000-0000-0000-000000001388,3811.35,CAD,subscription,Data Analytics,2023-09-22
00000000-0000-0000-0000-0000000f8b27,00000000-0000-0000-0000-000000000f39,193.61,CAD,refund,Compute,2022-07-28
00000000-0000-0000-0000-0000000f8b28,00000000-0000-0000-0000-000000000494,1254.61,CAD,subscription,ML Platform,2023-10-21
00000000-0000-0000-0000-0000000f8b29,00000000-0000-0000-0000-0000000012be,2293.01,EUR,purchase,ML Platform,2023-03-15
00000000-0000-0000-0000-0000000f8b2a,00000000-0000-0000-0000-0000000011e3,3807.66,EUR,refund,Data Analytics,2022-03-10
00000000-0000-0000-0000-0000000f8b2b,00000000-0000-0000-0000-000000001078,3143.99,USD,refund,Compute,2022-09-07
00000000-0000-0000-0000-0000000f8b2c,00000000-0000-0000-0000-00000000019f,1419.32,AUD,refund,Support,2022-09-23
00000000-0000-0000-0000-0000000f8b2d,00000000-0000-0000-0000-0000000000fb,2127.58,GBP,refund,Compute,2022-12-20
00000000-0000-0000-0000-0000000f8b2e,00000000-0000-0000-0000-000000000e6b,3278.46,USD,refund,ML Platform,2023-07-19
00000000-0000-0000-0000-0000000f8b2f,00000000-0000-0000-0000-000000000bd1,2342.55,EUR,refund,Storage,2022-12-26
00000000-0000-0000-0000-0000000f8b30,00000000-0000-0000-0000-0000000001dd,2425.59,CAD,purchase,Compute,2022-09-28
00000000-0000-0000-0000-0000000f8b31,00000000-0000-0000-0000-000000000b27,1527.42,GBP,purchase,ML Platform,2023-02-27
00000000-0000-0000-0000-0000000f8b32,00000000-0000-0000-0000-00000000118d,3651.05,USD,purchase,ML Platform,2022-05-17
00000000-0000-0000-0000-0000000f8b33,00000000-0000-0000-0000-0000000009b4,747.55,CAD,subscription,ML Platform,2022-04-23
00000000-0000-0000-0000-0000000f8b34,00000000-0000-0000-0000-000000000a4e,3783.2,AUD,subscription,API Services,2023-03-15
00000000-0000-0000-0000-0000000f8b35,00000000-0000-0000-0000-000000000900,251.0,CAD,refund,Support,2022-03-23
00000000-0000-0000-0000-0000000f8b36,00000000-0000-0000-0000-00000000111b,2443.43,CAD,refund,Support,2022-01-03
00000000-0000-0000-0000-0000000f8b37,00000000-0000-0000-0000-000000000f32,2294.24,EUR,subscription,Security,2023-08-16
00000000-0000-0000-0000-0000000f8b38,00000000-0000-0000-0000-000000000d81,2631.66,AUD,subscription,Storage,2022-05-28
00000000-0000-0000-0000-0000000f8b39,00000000-0000-0000-0000-000000001203,3385.27,USD,purchase,Support,2023-05-24
00000000-0000-0000-0000-0000000f8b3a,00000000-0000-0000-0000-000000000acf,2168.44,AUD,refund,ML Platform,2023-07-25
00000000-0000-0000-0000-0000000f8b3b,00000000-0000-0000-0000-00000000058a,3404.98,EUR,subscription,Data Analytics,2023-09-13
00000000-0000-0000-0000-0000000f8b3c,00000000-0000-0000-0000-0000000005a0,1345.43,AUD,purchase,Cloud Platform,2022-07-24
00000000-0000-0000-0000-0000000f8b3d,00000000-0000-0000-0000-000000000616,4664.08,GBP,subscription,Compute,2022-08-12
00000000-0000-0000-0000-0000000f8b3e,00000000-0000-0000-0000-00000000053c,3427.32,EUR,refund,Cloud Platform,2023-12-30
00000000-0000-0000-0000-0000000f8b3f,00000000-0000-0000-0000-0000000006bd,1861.2,USD,refund,API Services,2022-06-21
00000000-0000-0000-0000-0000000f8b40,00000000-0000-0000-0000-00000000096b,2111.18,USD,refund,Data Analytics,2024-01-01
00000000-0000-0000-0000-0000000f8b41,00000000-0000-0000-0000-0000000007dc,1341.2,CAD,purchase,Support,2022-09-29
00000000-0000-0000-0000-0000000f8b42,00000000-0000-0000-0000-00000000049a,4605.02,AUD,subscription,Support,2023-02-18
00000000-0000-0000-0000-0000000f8b43,00000000-0000-0000-0000-000000000f7f,3133.82,GBP,purchase,Support,2022-02-11
00000000-0000-0000-0000-0000000f8b44,00000000-0000-0000-0000-0000000012f1,2971.89,CAD,subscription,Support,2022-11-21
00000000-0000-0000-0000-0000000f8b45,00000000-0000-0000-0000-0000000007fc,467.56,AUD,refund,API Services,2022-05-13
00000000-0000-0000-0000-0000000f8b46,00000000-0000-0000-0000-000000000dfe,677.15,EUR,subscription,Security,2023-11-12
00000000-0000-0000-0000-0000000f8b47,00000000-0000-0000-0000-00000000036d,4437.53,GBP,purchase,Cloud Platform,2022-08-27
00000000-0000-0000-0000-0000000f8b48,00000000-0000-0000-0000-0000000011a3,4240.77,GBP,purchase,Compute,2022-04-07
00000000-0000-0000-0000-0000000f8b49,00000000-0000-0000-0000-000000001151,868.4,AUD,refund,Support,2023-09-12
00000000-0000-0000-0000-0000000f8b4a,00000000-0000-0000-0000-0000000007fb,3005.24,USD,purchase,Storage,2022-06-19
00000000-0000-0000-0000-0000000f8b4b,00000000-0000-0000-0000-000000000c86,1966.2,AUD,subscription,Cloud Platform,2022-08-07
00000000-0000-0000-0000-0000000f8b4c,00000000-0000-0000-0000-0000000000bd,2866.94,USD,purchase,ML Platform,2022-10-08
00000000-0000-0000-0000-0000000f8b4d,00000000-0000-0000-0000-000000000857,2144.07,USD,refund,Compute,2023-06-30
00000000-0000-0000-0000-0000000f8b4e,00000000-0000-0000-0000-000000001080,3019.93,AUD,subscription,Data Analytics,2023-02-26
00000000-0000-0000-0000-0000000f8b4f,00000000-0000-0000-0000-000000000230,4974.54,GBP,refund,Compute,2023-10-10
00000000-0000-0000-0000-0000000f8b50,00000000-0000-0000-0000-000000000994,4635.0,GBP,subscription,Security,2023-08-20
00000000-0000-0000-0000-0000000f8b51,00000000-0000-0000-0000-0000000003aa,2061.53,EUR,subscription,Data Analytics,2023-11-17
00000000-0000-0000-0000-0000000f8b52,00000000-0000-0000-0000-000000000286,4521.84,CAD,subscription,API Services,2022-10-16
00000000-0000-0000-0000-0000000f8b53,00000000-0000-0000-0000-0000000008ed,2253.38,CAD,purchase,Cloud Platform,2022-04-21
